frame_id,nose_x,nose_y,neck_x,neck_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,label
22,320.407,326.067,302.417,287.233,431.939,226.658,172.896,347.808,491.558,296.647,80.417,412.264,465.995,378.973,253.635,424.942,Boring
23,302.114,339.697,314.446,272.276,448.126,234.223,180.766,310.328,499.486,341.431,57.511,410.616,446.407,416.088,247.69,422.268,Boring
24,288.37,346.699,300.316,271.77,444.861,236.004,155.77,307.536,482.612,327.288,69.139,404.723,387.235,416.302,261.641,426.811,Boring
25,294.17,346.352,277.036,284.515,425.613,236.71,128.46,332.32,483.444,313.173,51.34,419.942,412.574,407.347,266.136,439.875,Boring
26,275.074,343.155,277.227,282.03,408.279,240.16,146.175,323.901,453.687,343.839,83.764,423.231,383.719,403.257,265.162,435.594,Boring
27,288.471,344.101,289.72,295.713,434.191,244.755,145.248,346.671,477.572,356.58,78.617,439.405,408.85,438.831,283.062,444.051,Boring
28,274.19,337.255,278.149,281.348,404.616,248.606,151.683,314.09,454.831,343.721,69.181,418.405,390.13,411.483,269.689,437.746,Boring
29,316.143,340.063,306.007,266.059,461.872,201.337,150.143,330.782,510.354,233.903,56.849,407.651,490.943,353.997,243.313,431.576,Boring
30,318.485,321.862,288.362,280.197,422.983,222.356,153.741,338.038,461.935,293.736,51.387,428.085,415.787,370.771,254.77,433.732,Boring
31,313.987,334.539,298.123,294.103,455.35,218.471,140.895,369.736,478.186,288.035,48.919,441.325,397.51,371.043,264.431,442.473,Boring
32,316.983,340.814,301.435,297.526,457.722,221.972,145.149,373.08,484.333,272.43,30.76,434.197,431.292,362.55,262.476,435.833,Boring
33,314.911,333.812,291.728,293.727,434.571,215.503,148.885,371.95,473.833,268.678,65.121,423.373,429.955,372.402,300.894,445.389,Boring
34,312.658,343.236,294.84,279.438,444.503,207.161,145.176,351.715,485.867,287.345,63.068,429.168,442.168,378.469,303.093,457.706,Boring
35,309.463,354.526,274.917,275.71,430.962,202.063,118.872,349.357,485.568,269.107,59.829,425.347,412.557,364.897,272.107,431.955,Boring
36,288.865,341.759,269.364,273.822,406.45,229.5,132.279,318.145,489.8,294.572,65.572,418.914,410.995,387.765,266.242,434.627,Boring
37,278.232,353.823,283.704,275.937,436.172,232.738,131.237,319.137,506.952,287.972,58.248,409.681,430.862,394.97,254.166,435.934,Boring
38,296.117,347.778,296.348,277.497,444.52,225.264,148.177,329.731,541.626,304.245,51.234,435.373,416.692,374.537,241.041,432.626,Boring
39,265.682,348.368,271.322,264.474,405.125,220.206,137.519,308.742,504.033,295.677,55.06,418.587,399.787,381.089,242.469,430.991,Boring
40,304.621,352.368,279.878,272.441,430.094,221.479,129.663,323.404,509.87,272.116,42.733,425.812,431.596,371.395,251.814,430.618,Boring
41,296.253,346.427,263.51,265.534,399.48,219.828,127.54,311.241,498.844,271.72,40.426,419.126,420.107,365.321,242.008,436.055,Boring
42,275.743,351.326,250.519,300.845,396.233,252.858,104.804,348.833,513.923,367.507,32.511,451.773,390.121,400.826,252.954,446.865,Boring
43,303.225,352.837,282.793,286.895,433.415,224.664,132.172,349.126,535.871,320.771,30.779,436.798,415.511,386.323,241.618,445.044,Boring
44,300.689,345.373,270.619,283.878,407.772,209.502,133.467,358.254,471.757,272.549,51.853,440.691,421.104,350.702,279.907,442.252,Boring
45,268.094,348.971,270.498,260.142,405.742,210.46,135.253,309.825,506.062,305.273,37.5,423.01,403.521,382.384,238.906,435.22,Boring
46,287.255,350.382,245.376,303.209,396.093,257.788,94.658,348.63,472.952,351.88,93.368,489.844,391.161,403.86,257.243,446.775,Boring
47,303.041,346.178,281.006,290.303,407.999,242.932,154.013,337.674,490.855,315.836,76.654,439.009,392.931,396.728,264.056,443.141,Boring
48,296.295,350.081,283.866,303.496,409.157,274.802,158.576,332.189,463.6,339.712,80.992,422.519,407.514,421.008,279.046,438.958,Boring
49,268.151,337.274,230.12,311.757,354.504,266.479,105.736,357.036,430.237,365.782,107.323,518.633,379.401,403.114,269.706,447.66,Boring
50,290.765,347.162,248.175,307.666,375.729,266.742,120.621,348.591,441.878,347.65,112.637,497.611,371.611,383.723,277.997,449.897,Boring
51,255.547,345.243,266.339,292.438,410.812,263.159,121.865,321.718,506.09,391.075,79.033,482.371,386.476,397.829,256.439,439.358,Boring
52,295.355,358.761,282.394,274.346,425.715,216.98,139.073,331.713,534.973,287.946,60.681,429.416,395.545,383.658,270.952,438.282,Boring
53,300.763,363.383,279.248,307.717,441.395,257.416,117.101,358.018,536.664,372.308,58.533,513.535,415.595,406.536,241.92,468.806,Boring
54,297.773,357.93,294.908,291.191,451.585,235.077,138.23,347.306,544.037,343.129,52.404,456.206,435.888,397.755,267.249,448.338,Boring
55,280.377,355.754,283.858,291.113,432.68,249.03,135.035,333.196,537.769,371.821,93.765,496.917,400.766,391.3,243.593,450.017,Boring
56,290.362,355.176,279.134,336.538,412.448,307.113,145.821,365.963,467.088,386.28,127.75,495.519,388.11,403.736,279.73,470.936,Boring
57,285.387,335.691,270.177,354.382,374.053,332.14,166.302,376.624,394.875,408.657,160.382,490.877,336.689,410.548,288.736,446.654,Boring
58,310.457,354.149,292.013,346.52,424.18,311.779,159.847,381.262,473.232,397.041,141.442,521.085,391.941,403.075,287.309,475.247,Boring
59,293.491,343.167,281.702,315.925,410.523,285.164,152.881,346.686,491.415,358.615,131.884,491.255,414.292,356.395,271.556,450.458,Boring
60,298.057,360.91,279.449,329.247,424.932,290.805,133.967,367.688,482.735,382.777,112.958,509.85,392.57,410.157,266.528,455.617,Boring
61,302.354,339.382,283.515,323.98,421.063,275.968,145.966,371.992,507.175,386.695,105.331,516.539,390.979,410.724,244.569,447.015,Boring
62,316.517,355.569,292.078,308.8,433.046,269.127,151.11,348.474,516.358,385.969,88.109,482.94,399.898,409.086,241.26,444.762,Boring
63,301.199,358.833,295.204,303.088,456.492,263.705,133.916,342.471,540.935,382.5,76.225,471.905,417.056,420.218,246.877,444.91,Boring
64,298.664,357.671,310.499,299.202,469.436,259.754,151.562,338.649,551.213,387.204,65.717,426.663,415.692,412.383,257.883,439.932,Boring
65,299.638,361.414,274.185,326.928,422.741,287.908,125.628,365.948,497.585,373.615,101.622,508.546,394.569,397.526,262.846,449.271,Boring
66,291.453,366.901,262.495,302.905,405.422,250.583,119.568,355.228,524.085,271.026,50.088,432.251,428.709,368.999,261.836,439.551,Boring
67,313.184,360.558,293.245,318.496,431.896,255.292,154.594,381.701,502.674,369.389,104.358,519.922,406.278,382.957,289.552,472.539,Boring
73,325.149,367.648,281.268,332.003,424.288,239.863,138.248,424.142,509.319,298.05,115.628,536.203,424.071,351.899,278.182,479.013,Boring
77,323.991,356.525,282.2,346.819,424.549,256.824,139.85,436.814,492.717,321.512,105.39,561.02,432.825,369.89,271.68,474.001,Boring
78,307.446,366.467,279.881,340.288,406.819,249.807,152.943,430.768,478.31,329.586,144.967,546.096,409.615,385.593,296.033,496.138,Boring
79,307.358,356.58,300.071,316.076,404.117,260.518,196.025,371.634,454.53,324.268,97.134,443.234,403.887,375.578,294.38,464.242,Boring
80,291.718,360.635,296.769,280.594,449.772,230.454,143.765,330.735,517.529,293.17,62.498,413.279,417.605,387.605,273.494,426.96,Boring
81,311.628,353.139,288.47,288.446,442.003,232.069,134.937,344.822,522.544,301.719,53.454,427.101,438.923,388.903,271.021,438.645,Boring
82,310.417,346.688,305.023,281.075,463.661,231.213,146.385,330.937,511.863,308.448,50.257,418.325,431.096,393.187,268.389,428.499,Boring
83,314.204,344.13,296.114,290.825,444.37,230.478,147.858,351.172,499.303,300.29,40.643,430.294,438.001,371.783,271.375,428.62,Boring
84,298.439,348.28,326.244,283.567,475.587,238.212,176.902,328.922,499.81,342.905,80.419,409.21,443.428,407.902,282.006,438.306,Boring
85,316.909,357.442,304.507,281.671,473.166,236.554,135.848,326.787,518.742,279.716,45.234,406.462,459.19,385.238,241.512,430.335,Boring
86,300.866,353.481,313.989,286.419,469.656,247.433,158.322,325.405,531.517,344.86,51.519,419.53,479.431,399.859,262.327,435.138,Boring
87,310.305,351.804,303.264,291.523,469.338,240.885,137.189,342.162,493.195,280.055,28.073,396.323,465.221,399.825,226.572,422.225,Boring
88,308.409,351.658,312.492,283.843,473.244,236.457,151.739,331.229,511.038,285.036,65.244,391.849,459.147,385.911,264.693,424.767,Boring
89,310.96,351.973,318.009,280.101,486.321,242.927,149.698,317.276,527.989,317.7,58.699,395.238,430.508,412.34,245.193,428.372,Boring
90,330.328,341.409,297.325,294.802,456.235,244.524,138.415,345.08,502.232,312.757,34.231,417.654,447.694,393.972,250.278,437.219,Boring
91,328.058,350.699,277.936,297.996,446.999,229.857,108.874,366.134,489.204,286.427,50.35,417.098,446.467,365.855,259.711,433.885,Boring
92,323.31,345.695,284.168,300.357,457.053,231.02,111.283,369.694,520.797,254.083,88.483,415.402,513.185,377.938,280.635,455.819,Boring
93,327.26,343.708,274.427,309.162,442.755,251.842,106.098,366.482,488.288,297.236,92.495,445.759,465.335,372.141,252.178,438.167,Boring
94,316.642,347.921,286.104,300.791,428.881,252.003,143.327,349.58,477.462,345.602,43.038,435.285,411.052,404.237,268.797,440.212,Boring
95,320.37,352.295,286.121,286.426,438.187,216.694,134.055,356.158,475.621,291.334,65.898,433.632,450.934,361.292,271.053,444.374,Boring
96,316.042,347.76,289.532,285.382,437.154,223.426,141.911,347.337,473.584,312.004,50.436,427.165,419.555,371.891,246.201,434.25,Boring
97,318.891,349.335,289.08,319.367,448.859,258.246,129.301,380.487,486.081,304.457,28.61,431.674,449.205,379.834,252.347,436.626,Boring
98,302.036,351.854,282.843,305.426,438.176,250.067,127.511,360.784,478.312,341.892,70.34,441.052,425.063,398.211,282.921,436.129,Boring
99,323.144,342.913,284.346,270.644,449.007,207.156,119.685,334.133,482.733,254.105,50.434,408.02,471.888,362.585,273.404,432.13,Boring
100,330.573,350.998,286.637,317.174,462.436,258.65,110.837,375.697,496.239,277.831,41.631,402.83,452.611,388.647,224.62,443.845,Boring
101,312.399,358.485,289.168,297.837,468.779,239.94,109.558,355.734,512.344,270.268,37.107,396.818,464.517,389.762,210.691,430.102,Boring
102,322.544,356.98,294.466,307.355,469.727,240.09,119.205,374.619,516.994,279.145,54.31,411.325,454.886,389.766,242.197,454.032,Boring
103,326.477,356.902,296.147,308.625,468.505,248.712,123.788,368.537,515.914,297.208,60.707,420.807,476.943,386.059,266.89,441.493,Boring
104,296.967,335.349,305.167,279.653,438.274,248.929,172.061,310.376,483.615,349.337,69.477,412.757,412.583,415.981,251.072,430.672,Boring
105,326.366,350.095,271.718,301.469,440.626,232.295,102.81,370.642,463.14,284.376,44.509,429.312,416.583,369.858,264.215,438.635,Boring
106,315.142,332.939,307.496,274.126,465.494,218.933,149.498,329.319,543.101,288.39,31.256,419.679,490.406,383.329,262.304,438.737,Boring
107,322.595,340.665,295.496,267.896,463.703,213.297,127.289,322.496,517.557,266.303,10.566,410.85,461.631,367.924,249.602,436.253,Boring
108,314.984,306.587,321.441,235.273,473.201,207.209,169.682,263.337,558.124,309.757,36.956,403.542,486.711,356.741,256.127,434.433,Boring
109,319.795,306.589,330.873,240.559,488.145,221.786,173.602,259.332,548.134,349.597,37.793,405.271,444.977,416.091,258.518,437.642,Boring
110,345.776,287.972,294.068,266.482,444.503,229.755,143.633,303.208,535.01,297.238,6.433,420.793,499.697,296.99,237.098,434.991,Boring
111,346.44,277.973,302.516,245.991,448.68,210.108,156.352,281.874,532.597,292.268,30.219,420.677,488.791,311.017,237.532,432.666,Boring
112,311.748,286.887,310.617,269.563,469.975,261.453,151.258,277.674,502.45,369.057,34.73,403.567,396.432,375.219,243.782,435.47,Boring
113,292.67,295.715,309.008,278.336,461.632,290.518,156.384,266.154,483.177,396.046,41.991,393.903,443.862,362.267,243.501,432.621,Boring
114,299.605,289.711,320.772,273.838,480.66,293.989,160.883,253.688,472.946,406.529,49.983,401.147,342.775,381.374,252.041,436.9,Boring
115,308.284,302.757,330.245,269.193,502.835,289.175,157.655,249.211,504.835,445.591,22.745,429.487,373.999,409.924,263.503,436.021,Boring
116,292.414,286.62,326.902,284.758,503.051,315.349,150.754,254.166,451.519,534.162,27.416,429.805,218.895,451.087,259.848,452.047,Boring
117,283.635,300.632,328.259,279.749,503.422,318.069,153.097,241.428,413.941,534.247,13.678,428.418,175.43,440.708,283.204,431.352,Boring
118,273.231,311.524,318.72,292.134,486.58,339.622,150.859,244.645,410.179,545.584,24.233,416.238,157.181,462.844,281.675,429.284,Boring
119,289.946,315.933,332.138,294.191,503.406,348.829,160.87,239.554,395.026,569.875,-3.235,421.12,150.08,468.577,248.075,424.353,Boring
120,297.497,324.152,338.764,281.248,516.124,325.54,161.404,236.956,408.993,537.991,26.986,424.042,181.335,462.229,253.665,419.281,Boring
121,302.122,336.566,337.665,295.497,508.748,345.895,166.582,245.099,425.129,565.393,23.088,421.814,198.243,482.032,249.438,426.32,Boring
122,302.451,332.521,336.437,279.924,511.952,324.207,160.922,235.641,434.789,549.751,25.864,416.097,191.265,472.701,270.288,431.298,Boring
123,314.85,341.094,338.124,278.181,518.287,317.424,157.962,238.937,490.654,493.939,31.399,419.591,237.736,479.57,257.278,417.991,Boring
124,310.78,336.305,343.128,287.702,517.969,331.71,168.287,243.694,455.806,526.048,25.108,417.349,246.577,492.809,241.505,432.787,Boring
125,302.462,334.943,325.887,300.429,491.966,349.594,159.808,251.263,422.529,548.098,16.268,421.01,205.994,485.121,249.339,413.476,Boring
126,301.369,321.879,337.786,287.476,512.223,331.881,163.349,243.071,431.408,543.976,13.865,419.066,215.115,465.556,246.923,431.621,Boring
127,302.318,336.096,344.393,292.343,521.222,334.754,167.565,249.933,455.36,540.435,23.957,421.994,189.927,489.474,279.766,437.119,Boring
128,306.652,345.169,336.099,275.473,505.281,312.922,166.917,238.024,439.835,511.572,21.538,412.241,203.484,478.528,256.538,438.709,Boring
129,301.379,349.314,342.949,290.933,519.028,325.554,166.87,256.312,464.186,524.519,21.07,419.399,244.568,489.737,255.546,443.656,Boring
130,280.89,333.193,343.969,287.393,512.184,321.674,175.755,253.111,427.759,533.625,36.762,418.266,198.664,483.13,263.392,434.151,Boring
131,291.182,339.784,341.13,276.896,518.305,304.929,163.955,248.863,482.821,492.879,36.477,418.994,230.192,485.187,268.978,431.527,Boring
132,305.095,339.791,339.757,295.413,513.925,335.044,165.59,255.781,448.03,535.932,52.606,416.163,199.284,467.482,282.346,442.741,Boring
133,300.356,339.717,310.617,294.812,462.081,329.386,159.154,260.238,420.616,514.301,45.632,417.783,205.319,477.87,260.379,431.213,Boring
134,298.189,337.126,345.982,282.579,515.028,309.247,176.936,255.91,429.904,517.761,29.767,414.755,189.072,468.764,286.178,437.082,Boring
135,302.332,341.913,346.156,286.434,513.741,314.085,178.572,258.783,449.644,521.873,39.535,409.586,214.46,481.385,264.651,432.655,Boring
136,326.887,349.21,329.399,288.176,487.241,309.049,171.558,267.304,531.463,472.499,56.845,411.589,544.646,567.311,260.971,440.989,Boring
137,298.656,346.547,332.523,291.527,501.587,320.034,163.459,263.019,399.965,540.078,35.626,420.686,159.221,434.768,267.878,432.514,Boring
138,286.812,339.176,336.97,290.053,505.37,320.305,168.569,259.801,404.417,551.1,21.728,416.052,152.757,473.399,268.259,432.972,Boring
139,296.587,342.811,339.401,289.987,505.314,324.444,173.489,255.529,421.99,549.716,30.524,420.501,178.639,477.475,258.211,433.336,Boring
140,318.582,325.271,352.975,276.24,534.688,309.309,171.262,243.17,487.567,533.18,40.041,420.253,241.248,463.697,261.623,437.588,Boring
141,307.361,323.822,336.984,283.055,505.573,320.647,168.394,245.463,435.954,534.924,29.872,416.562,198.737,466.506,258.525,433.535,Boring
142,302.708,295.647,352.215,285.369,527.071,328.734,177.358,242.005,454.619,554.289,51.397,409.114,223.822,452.824,260.385,435.516,Boring
143,280.876,287.283,349.0,300.822,518.195,349.066,179.806,252.579,434.59,593.538,57.98,397.277,185.76,462.656,256.751,436.717,Boring
144,300.279,301.29,338.581,287.303,515.562,316.857,161.601,257.75,512.224,541.369,46.144,431.02,263.084,457.088,286.344,477.588,Boring
145,294.501,298.612,336.939,294.927,515.037,332.166,158.841,257.688,488.491,542.857,33.43,431.324,231.521,452.728,298.773,493.952,Boring
146,306.589,293.205,338.505,300.3,515.652,341.351,161.359,259.249,500.872,557.743,40.691,419.902,231.389,460.753,244.267,467.699,Boring
147,320.586,290.187,329.435,308.423,504.999,346.085,153.872,270.762,494.123,558.501,18.096,421.852,211.254,453.152,178.599,456.166,Boring
148,308.253,295.555,339.065,297.931,510.662,331.474,167.468,264.388,484.101,499.613,44.05,424.731,203.059,455.946,269.52,467.205,Boring
149,306.638,281.413,341.175,296.837,506.016,335.713,176.335,257.961,467.167,559.497,27.452,414.219,205.953,454.197,248.772,423.889,Boring
150,324.381,284.078,344.346,274.821,519.326,302.107,169.367,247.535,491.154,479.714,42.066,409.214,253.429,443.738,262.249,441.709,Boring
151,314.075,294.166,340.282,273.26,505.191,302.989,175.373,243.53,475.403,524.606,55.849,412.417,167.089,432.06,274.115,454.863,Boring
152,300.435,300.439,329.423,330.41,479.596,368.444,179.25,292.376,454.941,521.608,60.429,386.669,174.352,419.272,243.59,366.331,Boring
153,305.934,287.579,290.926,322.865,430.108,361.64,151.744,284.089,402.676,519.435,45.545,378.813,160.644,412.841,265.328,365.014,Boring
154,294.84,283.462,289.011,311.462,429.553,349.496,148.469,273.428,401.62,468.568,64.485,370.078,175.671,427.725,258.272,370.157,Boring
155,284.78,282.22,295.173,330.122,431.093,369.857,159.254,290.387,383.704,516.657,48.516,391.441,150.726,403.369,282.409,353.783,Boring
156,272.92,272.301,281.438,328.12,406.731,352.842,156.145,303.398,328.981,493.743,50.545,370.074,152.78,388.027,259.782,319.506,Boring
157,272.64,269.481,303.868,345.156,409.717,369.782,198.018,320.531,336.725,519.238,65.212,383.907,152.326,397.852,242.919,350.588,Boring
158,263.22,271.573,272.594,321.249,402.144,360.0,143.044,282.497,324.583,505.275,37.527,372.544,131.577,395.852,235.524,340.308,Boring
159,273.172,275.85,280.154,338.945,399.111,364.453,161.197,313.437,325.397,513.341,50.405,375.14,142.953,413.501,198.261,345.398,Boring
160,282.694,291.536,278.893,293.897,416.33,304.193,141.457,283.601,381.896,482.663,47.708,420.243,176.811,424.741,253.477,403.941,Boring
161,312.669,273.628,268.009,318.911,381.081,314.51,154.938,323.313,348.225,400.034,49.915,410.114,280.872,361.897,232.577,395.059,Boring
162,305.935,281.419,266.024,315.452,381.909,313.96,150.139,316.943,375.491,425.917,67.43,479.361,253.567,390.63,236.447,403.992,Boring
163,293.632,290.603,259.302,290.646,390.017,287.691,128.586,293.601,374.181,414.777,40.89,418.501,262.631,405.625,217.57,400.251,Boring
164,301.84,282.804,253.335,306.446,384.318,299.768,122.351,313.125,369.838,420.031,43.1,419.234,246.984,398.643,234.443,395.102,Boring
165,280.574,281.677,277.659,327.385,407.613,341.812,147.705,312.957,352.944,485.478,58.67,424.818,183.734,422.231,235.342,416.879,Boring
166,279.608,293.864,280.603,302.558,419.53,311.288,141.676,293.829,406.724,493.843,54.176,440.54,205.375,439.667,237.22,414.184,Boring
167,270.644,292.062,284.132,320.901,418.962,335.084,149.303,306.718,386.172,472.841,66.592,413.802,222.276,416.913,233.708,399.05,Boring
168,299.494,290.3,261.427,317.955,384.424,305.809,138.43,330.102,391.779,402.185,34.994,429.209,317.179,376.315,228.46,409.38,Boring
169,290.095,289.408,266.781,316.511,394.264,322.582,139.298,310.44,365.324,451.262,52.694,426.547,234.642,407.945,243.484,415.745,Boring
170,289.653,293.393,272.584,304.964,399.921,298.359,145.247,311.57,391.899,421.84,42.788,422.566,280.763,397.683,234.002,418.747,Boring
171,278.317,287.28,271.891,301.283,406.375,298.099,137.406,304.466,412.997,409.962,50.15,420.101,306.49,382.473,220.938,405.463,Boring
172,285.824,292.48,285.785,300.155,434.666,291.356,136.904,308.954,407.156,453.65,57.261,431.526,179.618,419.623,248.87,414.151,Boring
173,288.132,294.472,267.675,290.361,399.339,282.177,136.012,298.546,413.608,400.881,45.899,420.917,314.612,388.227,226.542,396.976,Boring
174,290.946,292.382,273.556,266.342,409.187,247.085,137.925,285.6,438.45,367.691,51.847,411.447,358.161,372.529,219.238,403.126,Boring
175,285.146,297.062,285.423,284.265,428.984,279.863,141.861,288.666,436.191,436.577,39.236,410.057,273.396,404.067,216.881,411.945,Boring
176,287.739,294.707,270.492,302.429,401.441,288.162,139.542,316.695,396.101,404.044,46.035,421.602,302.238,378.505,229.292,401.687,Boring
177,293.784,301.309,287.439,270.071,435.341,243.701,139.537,296.442,469.122,365.542,40.571,419.55,393.809,392.641,225.863,401.676,Boring
178,306.808,292.06,250.927,309.932,373.102,294.888,128.752,324.977,410.212,395.647,53.221,431.713,364.443,387.896,234.298,411.113,Boring
179,286.051,306.653,284.525,280.158,437.975,264.485,131.075,295.832,441.372,385.597,43.716,418.439,329.794,375.556,234.214,412.545,Boring
180,293.444,309.91,263.297,288.79,397.535,269.413,129.058,308.168,445.662,374.84,36.906,430.825,368.473,392.311,224.017,407.267,Boring
181,285.824,317.327,270.637,296.614,409.217,285.2,132.058,308.027,412.723,429.314,40.348,429.55,236.65,407.074,227.658,412.345,Boring
182,288.447,307.238,260.666,306.056,401.318,295.878,120.015,316.234,417.93,404.588,54.07,441.683,289.929,379.75,227.888,414.939,Boring
183,278.354,318.13,291.808,276.787,438.094,269.943,145.522,283.63,457.993,396.624,41.626,413.624,326.894,382.305,231.424,414.186,Boring
184,289.165,317.453,281.186,277.257,441.043,255.225,121.329,299.289,441.956,418.055,79.51,466.263,280.637,396.979,238.404,428.684,Boring
185,290.981,312.074,254.043,302.757,383.015,289.48,125.071,316.034,395.2,402.728,43.514,419.382,296.546,395.117,246.656,412.976,Boring
186,287.545,319.297,291.878,270.94,440.435,244.621,143.321,297.259,428.258,414.288,52.114,423.076,270.052,407.948,242.068,403.205,Boring
187,278.425,308.226,278.925,281.973,416.27,278.322,141.58,285.624,460.164,422.177,41.115,419.65,344.31,416.995,217.437,403.319,Boring
188,279.602,328.634,261.924,274.491,391.844,263.544,132.003,285.437,451.5,370.185,32.011,412.695,367.898,397.28,212.612,404.034,Boring
189,266.504,322.429,291.509,278.92,440.317,271.442,142.701,286.398,411.819,468.016,55.702,419.404,209.792,424.2,254.7,405.132,Boring
190,269.86,328.254,260.022,280.43,394.578,274.876,125.466,285.984,436.347,418.863,39.903,419.374,273.157,399.954,208.236,391.279,Boring
191,284.36,328.804,287.406,270.62,432.402,262.423,142.409,278.817,421.496,393.449,60.127,399.403,319.937,393.422,237.472,418.119,Boring
194,298.231,308.622,327.359,269.82,416.514,239.085,238.205,300.556,466.203,292.875,168.138,370.452,482.949,345.282,247.678,371.289,Boring
195,284.744,322.707,327.214,272.214,416.858,229.442,237.571,314.985,480.178,290.92,204.79,379.196,459.831,335.679,265.821,376.321,Boring
196,301.972,307.423,335.532,272.079,420.483,233.425,250.58,310.733,467.322,288.901,210.282,370.781,449.007,345.19,284.578,348.69,Boring
197,301.972,307.423,335.532,272.079,420.483,233.425,250.58,310.733,467.322,288.901,210.282,370.781,449.007,345.19,284.578,348.69,Boring
198,274.203,313.895,304.583,273.793,396.789,240.981,212.377,306.605,430.803,304.784,150.589,366.568,419.412,373.487,226.603,367.031,Boring
199,287.344,323.652,328.718,276.781,414.538,238.494,242.898,315.069,490.455,301.401,208.758,377.827,501.466,363.056,272.043,368.644,Boring
200,287.344,323.652,328.718,276.781,414.538,238.494,242.898,315.069,490.455,301.401,208.758,377.827,501.466,363.056,272.043,368.644,Boring
201,286.997,305.339,334.065,264.265,409.654,236.116,258.476,292.414,473.78,286.294,230.505,359.122,480.982,324.399,288.271,354.643,Boring
202,299.454,292.597,313.99,262.975,390.523,226.816,237.457,299.135,421.977,275.945,187.048,367.983,388.456,309.635,257.959,369.017,Boring
203,307.995,289.012,328.702,257.059,391.672,221.329,265.732,292.789,438.541,243.697,234.65,362.208,428.024,244.909,270.977,357.808,Boring
204,307.995,289.012,328.702,257.059,391.672,221.329,265.732,292.789,438.541,243.697,234.65,362.208,428.024,244.909,270.977,357.808,Boring
205,280.663,314.694,329.388,262.647,429.89,231.849,228.887,293.445,467.074,307.591,187.729,356.948,402.39,363.902,261.783,369.11,Boring
206,282.22,320.061,292.567,264.244,423.782,253.632,161.352,274.856,447.544,347.938,116.807,383.901,384.584,404.761,231.369,407.373,Boring
207,282.22,320.061,292.567,264.244,423.782,253.632,161.352,274.856,447.544,347.938,116.807,383.901,384.584,404.761,231.369,407.373,Boring
