frame_id,norm_nose_x,norm_nose_y,norm_neck_x,norm_neck_y,norm_left_shoulder_x,norm_left_shoulder_y,norm_right_shoulder_x,norm_right_shoulder_y,norm_left_elbow_x,norm_left_elbow_y,norm_right_elbow_x,norm_right_elbow_y,norm_left_wrist_x,norm_left_wrist_y,norm_right_wrist_x,norm_right_wrist_y,d1,d2,d3,d4,d5,phi1,phi2,phi3,phi4,phi5,label
33,0.31063828125000004,0.36162083333333334,0.29726875,0.5527736111111111,0.41283125,0.53615,0.18170625,0.5693972222222222,0.56079140625,0.6605027777777778,0.051068749999999996,0.862163888888889,0.6003265625,0.44692638888888886,0.06633046875000001,0.5881763888888889,138.68983981892833,148.40344794175095,209.48634914237255,148.403447941751,269.0621822553293,7.087815062422078,128.4240847014428,95.23115669742658,154.69747044877636,18.215584497460615,Asking
34,0.29601171875,0.361675,0.30328828125,0.5512388888888888,0.41962734375000005,0.5407361111111111,0.18694921874999998,0.5617416666666667,0.5733640624999999,0.6348263888888889,0.068590625,0.7463111111111111,0.613728125,0.40063194444444444,0.0861046875,0.5080152777777778,136.80343121427913,149.1058792938763,208.11759683890253,149.10587929387628,201.52344553674146,3.9038935071289296,138.7438132379982,73.31757561523018,161.00333730972244,17.035322875149717,Asking
35,0.29563984374999996,0.36254166666666665,0.29593828125,0.5548124999999999,0.41375703125,0.5531583333333333,0.1781203125,0.5564666666666667,0.5018046875,0.7526305555555556,0.046246875,0.7793916666666667,0.5397890624999999,0.5984388888888889,0.10671328124999999,0.43036388888888893,138.4355270477922,150.8127028635188,182.5601813129029,150.81170289470242,232.92690020691043,0.15810259126989795,136.44242471998788,45.19088564170362,128.1218661279317,23.650870806813565,Asking
36,0.29496796875000003,0.3566791666666667,0.29401171875,0.5542194444444445,0.41270937500000004,0.5541777777777778,0.17531328125,0.5542611111111111,0.46114453125,0.8802208333333333,0.05125546875,0.7053888888888888,0.47981562499999997,1.0201458333333333,0.10040859375,0.4145625,142.23426667649395,151.93300296183187,242.79962934485712,151.9340029618123,192.4982747455156,0.4930661321738714,145.57949845346312,43.62809859291431,104.79386511868674,166.65495048985855,Asking
37,0.2977671875,0.35780833333333334,0.29585390624999997,0.5526319444444444,0.4156765625,0.5534902777777777,0.17603125,0.5517736111111111,0.468509375,0.8839861111111111,0.0477015625,0.7096763888888888,0.48824453125,1.085601388888889,0.10085078125,0.3989958333333333,140.29437668702187,153.37424507719675,247.3798894918502,153.37424507719672,199.7684177841933,1.0002146522578519,145.31188460266367,41.18031956377674,105.86484244991698,170.12834653692474,Asking
38,0.30344609375,0.35889027777777777,0.30157265624999996,0.5579430555555556,0.42068359375000003,0.5584430555555555,0.18246171875,0.5574416666666667,0.47808593750000006,0.7995083333333333,0.055342187499999994,0.6736944444444445,0.48249921875,0.7334055555555555,0.09939140625000001,0.34301944444444443,143.33806029104758,152.46242502334803,188.47832531620176,152.46242738786498,182.97963048656536,0.9585848230630368,152.7780328347338,34.55662923301424,112.94408513918033,6.768850889453746,Asking
39,0.29696015625,0.351425,0.303440625,0.5536222222222222,0.42103046875,0.5569680555555555,0.18585156249999998,0.5502763888888889,0.47215703124999997,0.8520333333333334,0.0537890625,0.7000791666666667,0.4833234375,0.9516249999999999,0.10461640624999999,0.33587500000000003,145.81812558457884,150.53427684750073,222.2979603437693,150.5332769755578,200.5190010048923,3.2610842583311834,147.45959993675794,33.96370790744177,107.12088273812431,168.72710462116797,Asking
40,0.30719609375,0.34636666666666666,0.3051375,0.5601916666666666,0.42546249999999997,0.5693152777777778,0.18481328125000002,0.5510680555555556,0.46913046875,0.8824930555555556,0.0464484375,0.6885,0.4758,1.0043111111111112,0.1145,0.3180472222222222,153.97654802274278,154.15602491307303,232.31248173311738,154.15502582141139,202.87481324698737,0.9805502906199686,150.80758244733514,28.21082997528102,103.92211229382526,174.44072848739154,Asking
41,0.309228125,0.3439291666666667,0.3088578125,0.5564986111111111,0.42960000000000004,0.5631680555555556,0.18811484375,0.5498291666666667,0.49444999999999995,0.8688722222222222,0.05014921875,0.6968361111111111,0.5079171875,1.029651388888889,0.1122703125,0.31167361111111114,153.05073399366628,154.6245831166571,235.23906884911779,154.62558263431058,205.88664658253094,0.17744601541939267,149.06311320424888,29.516908032537764,110.66274703998708,171.53030799707338,Asking
42,0.30876875,0.34913333333333335,0.30763281249999996,0.5499138888888889,0.42514609375,0.5563,0.1901203125,0.5435291666666667,0.5023890625,0.8362263888888889,0.050165625000000005,0.6184861111111111,0.52647421875,1.0002402777777777,0.11582656250000001,0.29017499999999996,144.56931195796707,150.4872602348784,224.49202179587581,150.48623015080148,187.09492009405278,0.5762596972865096,163.23434722983686,27.533787053203344,116.13074546732715,165.36871773232426,Asking
43,0.31222812499999997,0.346375,0.30723203125,0.5484722222222221,0.42404453125,0.5554277777777779,0.1904203125,0.5415152777777779,0.498853125,0.8107305555555555,0.05073046875,0.6169208333333334,0.51630390625,0.8284527777777778,0.11420937499999999,0.28245833333333337,145.65045871881077,149.60384508427586,207.26330391316256,149.60287912336446,186.86394535329708,2.516465383090521,163.10953618118336,27.609450678635493,117.51603784760509,119.73714605320131,Asking
44,0.3058796875,0.345225,0.30761796874999997,0.5626680555555555,0.42971328125,0.5751083333333333,0.18552265625,0.5502291666666667,0.4831875,0.892251388888889,0.04420546875,0.6244875,0.5040296875,1.0518027777777779,0.112378125,0.2762027777777778,156.57480993442078,156.53846611296538,238.38103418267156,156.53840889698603,188.62226313985312,0.8142267613557125,163.53345718193052,25.385909676253423,106.68637509488472,166.92589050172862,Asking
45,0.3147578125,0.3469569444444444,0.30855234375,0.5457319444444445,0.4297734375,0.5526972222222223,0.18733046874999998,0.5387666666666666,0.4825203125,0.8094027777777778,0.04283046875,0.5925305555555556,0.48464453125,0.7460319444444445,0.10618593750000001,0.23670416666666666,143.3382474184752,155.24402337610297,196.77347341549873,155.24502285419655,188.9673667594487,3.1766372489977766,168.1792708482964,25.527889004847566,110.06679235396997,3.410331736245738,Asking
46,0.310596875,0.34631527777777776,0.30914687500000004,0.5480722222222223,0.4320046875,0.5516888888888889,0.18628828125000002,0.5444569444444445,0.50233515625,0.7251486111111111,0.0521765625,0.6440541666666667,0.47942265624999997,0.525,0.11028203125,0.23266944444444443,145.27685624696042,157.2795580487178,153.9542217998584,157.28054135842746,186.03900039776605,0.7320082668100334,157.32789736521366,23.43090603694618,125.78453640279118,11.50347403761963,Asking
47,0.31793125,0.32256805555555557,0.30872421875,0.5358305555555556,0.42735312499999994,0.5409791666666667,0.19009609375,0.5306819444444445,0.5357453125,0.6764458333333333,0.03820703125,0.5779500000000001,0.494046875,0.4608013888888889,0.09939765625,0.22464444444444445,154.00058969367618,151.89024285318655,169.59544174299032,151.88924315105393,197.3742734324816,4.388889362163307,170.07093793999567,27.783355224374272,144.89267832154653,18.97106785510085,Asking
48,0.32175078125,0.3178625,0.31144296875,0.5384,0.43152890624999996,0.5499722222222222,0.19135703125,0.5268291666666667,0.54390625,0.7173833333333333,0.03902421875,0.6245097222222222,0.50501953125,0.5196583333333333,0.1091953125,0.22279583333333336,159.3342179351316,153.93565644125468,187.66921949270213,153.93560231798227,207.28205203538488,4.749934695297768,160.16600311656964,25.660803168532354,140.03802998482726,19.27150740678228,Asking
49,0.32487421875,0.33196527777777773,0.312284375,0.5379444444444444,0.43246328125,0.5452083333333333,0.1921046875,0.5306805555555555,0.47246796875,0.8616958333333334,0.03142578125,0.5723930555555555,0.46724140625,1.0562958333333334,0.11314609375,0.20006944444444447,149.17796838005268,153.91788116070205,233.55352079769642,153.91888058324747,207.85023129647945,6.20149726013247,171.69205205752436,23.005101578787894,102.66483248034244,177.2663449924997,Asking
50,0.33460859374999996,0.3291611111111111,0.31061953125,0.5362027777777777,0.43197343750000006,0.5435013888888889,0.18926640625,0.5289041666666666,0.51058046875,0.7322041666666667,0.03719296875,0.6457013888888888,0.46348046875,0.5369652777777778,0.12101015625,0.2196736111111111,152.1996167406475,155.42186433703597,169.06611323680445,155.42086490880175,212.04240272171978,11.639208149177152,156.63479428616938,21.425423647250526,126.52218851898817,23.21334646322694,Asking
51,0.33194140625,0.3370944444444444,0.31406640625,0.545075,0.43594453125,0.5507944444444445,0.19218828125,0.5393569444444444,0.47523203125,0.8148958333333334,0.0450765625,0.5846347222222222,0.4854265625,0.8126666666666666,0.10368437500000001,0.22084722222222222,151.4838569485211,156.0583414624159,196.69022942942541,156.0583150780502,191.1041072530886,8.687154294511085,170.17801215405464,26.288862211801433,104.81335240267454,82.98795668240703,Asking
52,0.33778125000000003,0.33390416666666667,0.31250859375,0.5434833333333333,0.4323171875,0.5472263888888889,0.1927,0.5397402777777778,0.48772421875000005,0.7604583333333333,0.057669531249999996,0.5994013888888889,0.49611015625,0.6934708333333333,0.11129609375,0.2400361111111111,154.32550796935675,153.37867860299224,169.11631491373032,153.3786786029923,178.09699002790586,12.099813490704141,166.0429533573584,25.774488014238578,114.79433083761188,12.546919104847335,Asking
53,0.337346875,0.3457263888888889,0.30854765624999997,0.5395972222222222,0.42936328125,0.5374069444444445,0.18773125,0.5417861111111111,0.49074453125,0.7670680555555556,0.054434375,0.6951444444444445,0.50537109375,0.6931236111111111,0.1113890625,0.25869861111111114,144.37247430864375,154.65204061052677,183.07249208988225,154.65303036474907,203.2321803356939,14.793294465290884,147.0907750494557,25.614260079212592,115.41447456000981,19.374371311661932,Asking
54,0.33225859375,0.34023472222222223,0.31367421875,0.5459944444444444,0.43400546875,0.5525055555555555,0.19334296875,0.5394833333333333,0.4839515625,0.7383833333333333,0.0445671875,0.5876319444444444,0.47316874999999997,0.5216388888888889,0.10932265625,0.2334236111111111,150.04466852574268,154.09532737886641,148.31782423228836,154.09532737886633,193.562724660509,9.12213114157626,169.68268352100588,26.01423561485498,115.53361568232593,5.054237435881533,Asking
55,0.336159375,0.33757916666666665,0.313284375,0.5481263888888889,0.434565625,0.5529833333333334,0.192003125,0.5432694444444445,0.48503749999999995,0.7405597222222222,0.03985390625,0.5987513888888889,0.47484453125000003,0.5683847222222222,0.1032046875,0.22769861111111112,154.39578762388567,155.27938243372813,149.71148867404926,155.27938243372813,198.80572127079242,10.931920456349436,168.40836751538907,26.57644812365559,115.56427334073462,6.008067647944658,Asking
56,0.33525,0.33826805555555556,0.31320859375,0.5480625,0.43571328125,0.5517208333333333,0.190703125,0.5444055555555555,0.478078125,0.863898611111111,0.02773359375,0.6585319444444444,0.487653125,1.0367902777777778,0.10811718749999999,0.2478486111111111,153.66417953771793,156.82812117729395,231.21682757316776,156.82910424407837,224.20180740127856,10.579617631790239,158.49979055194842,26.339096495165062,103.56384748047415,174.3770088868921,Asking
57,0.33885234375,0.3453819444444445,0.30990078125,0.5335652777777777,0.42591484375000005,0.5299777777777778,0.19388671875000002,0.5371513888888889,0.5129679687500001,0.6980722222222222,0.04573671875,0.6786763888888889,0.47539687500000005,0.5024875,0.1080484375,0.2679708333333333,140.46842146190718,148.52046287633235,164.51132474088223,148.5204454881549,215.27539996014409,15.296688549517548,151.7488158102727,29.54937305787616,132.6351348261728,18.855265052095103,Asking
58,0.34427890625,0.35769722222222217,0.3099921875,0.5527458333333333,0.42757421874999996,0.558998611111111,0.192409375,0.5464944444444444,0.46485703125000005,0.8754041666666668,0.032659375000000004,0.6810027777777777,0.4863015625,1.0625694444444445,0.10816484374999999,0.27337083333333334,147.13279034260174,150.57231826932858,232.75673272324485,150.57328792651109,226.2547637421144,17.35441955607413,154.65678717555107,28.738277863410193,101.83122682785432,168.4869474833702,Asking
59,0.34108125,0.34625138888888884,0.3106,0.5526888888888889,0.4324703125,0.5608402777777778,0.18872890625,0.5445375,0.4665078125,0.8892638888888889,0.01248515625,0.7061111111111111,0.476603125,1.0885680555555555,0.08932265625,0.27437361111111114,153.67046391873748,156.10436636109833,240.44514311792614,156.10536565409913,253.8210341027709,14.708055966232367,152.72080395156416,33.18989059444609,100.43950430706505,174.85442732987767,Asking
60,0.34324296875,0.3550819444444444,0.31291015624999996,0.5511305555555556,0.433090625,0.5576319444444444,0.1927296875,0.5446277777777778,0.47698984375000003,0.8740569444444445,0.03431953125,0.6210680555555556,0.49343515625,1.0817736111111111,0.0772953125,0.2803763888888889,146.397378053707,153.90220375940044,234.65317972914838,153.90223417806513,210.1016815591917,15.379411660853151,164.81395595155576,37.83278325396029,103.85491013688821,171.9882508053172,Asking
61,0.3477734375,0.35786805555555556,0.31511093749999997,0.5555486111111111,0.43610468750000003,0.5670972222222223,0.19411640624999998,0.544,0.48098359375,0.8937999999999999,0.029982031250000003,0.6330527777777778,0.49738515625,1.1051097222222221,0.07170390625,0.28431944444444446,148.34331047944156,155.09505346399678,242.1388013123877,155.09605202583333,219.65829460323138,16.369618191351456,163.02832932600836,39.96429292062515,103.72369773470056,172.1434498808838,Asking
62,0.34581640625,0.35727083333333337,0.3102296875,0.5458972222222223,0.42815703125000004,0.5492083333333333,0.1923015625,0.5425861111111111,0.46676796875,0.8448486111111112,0.0181796875,0.691761111111111,0.47579609375,0.9626569444444445,0.0777375,0.29607222222222224,143.2463658247566,150.9658248246934,218.52308666362924,150.96682469999826,247.4060634099334,18.54144925293476,154.2701540256367,39.56347185589031,103.07132008078005,172.2418876173663,Asking
